"","res_name"
"16373","CL"
"16374","CL"
"16375","CA"
"16376","CL"
"16377","CA"
"16378","CA"
"16379","CA"
"16380","CA"
"16381","CL"
"16382","ZN"
"16383","MG"
"16384","MG"
"16385","MG"
"16386","nan"
"16387","MG"
"16388","CA"
"16389","CL"
"16390","CL"
"16391","CL"
"16392","MG"
"16393","CA"
"16394","CL"
"16395","CA"
"16396","ZN"
"16397","nan"
"16398","CL"
"16399","MG"
"16400","nan"
"16401","nan"
"16402","MN"
"16403","CA"
"16404","MG"
"16405","CA"
"16406","CL"
"16407","CA"
"16408","CL"
"16409","ZN"
"16410","ZN"
"16411","CL"
"16412","CL"
"16413","CL"
"16414","MN"
"16415","CL"
"16416","ZN"
"16417","CL"
"16418","ZN"
"16419","MG"
"16420","ZN"
"16421","MN"
"16422","CL"
"16423","ZN"
"16424","CL"
"16425","CA"
"16426","CL"
"16427","CA"
"16428","nan"
"16429","CA"
"16430","CA"
"16431","CL"
"16432","CA"
"16433","CL"
"16434","CL"
"16435","MG"
"16436","MG"
"16437","CA"
"16438","MG"
"16439","nan"
"16440","nan"
"16441","CL"
"16442","MN"
"16443","CL"
"16444","ZN"
"16445","CA"
"16446","CL"
"16447","CA"
"16448","CL"
"16449","CL"
"16450","MG"
"16451","ZN"
"16452","MG"
"16453","CA"
"16454","nan"
"16455","CA"
"16456","MG"
"16457","nan"
"16458","ZN"
"16459","CL"
"16460","CL"
"16461","CA"
"16462","CA"
"16463","ZN"
"16464","MG"
"16465","nan"
"16466","MG"
"16467","CA"
"16468","MG"
"16469","nan"
"16470","MN"
"16471","CL"
"16472","MN"
"16473","CA"
"16474","MG"
"16475","CA"
"16476","CL"
"16477","MG"
"16478","CL"
"16479","CL"
"16480","MG"
"16481","MG"
"16482","MG"
"16483","MG"
"16484","CL"
"16485","CL"
"16486","ZN"
"16487","CA"
"16488","ZN"
"16489","MG"
"16490","MG"
"16491","CL"
"16492","CL"
"16493","CA"
"16494","CL"
"16495","nan"
"16496","CL"
"16497","CL"
"16498","CL"
"16499","MG"
"16500","CL"
"16501","CA"
"16502","CA"
"16503","CL"
"16504","CA"
"16505","ZN"
"16506","CA"
"16507","CL"
"16508","CA"
"16509","MG"
"16510","CA"
"16511","CA"
"16512","CA"
"16513","BR"
"16514","nan"
"16515","ZN"
"16516","ZN"
"16517","ZN"
"16518","MG"
"16519","CL"
"16520","MG"
"16521","CL"
"16522","MN"
"16523","MG"
"16524","nan"
"16525","ZN"
"16526","CL"
"16527","CL"
"16528","CL"
"16529","MG"
"16530","CA"
"16531","CL"
"16532","CA"
"16533","CA"
"16534","CL"
"16535","CL"
"16536","CL"
"16537","CL"
"16538","CL"
"16539","ZN"
"16540","ZN"
"16541","nan"
"16542","MG"
"16543","CL"
"16544","CL"
"16545","ZN"
"16546","nan"
"16547","ZN"
"16548","ZN"
"16549","MG"
"16550","MG"
"16551","ZN"
"16552","MG"
"16553","CL"
"16554","CA"
"16555","ZN"
"16556","ZN"
"16557","CL"
"16558","CL"
"16559","nan"
"16560","nan"
"16561","ZN"
"16562","MN"
"16563","IOD"
"16564","nan"
"16565","CA"
"16566","CA"
"16567","CL"
"16568","ZN"
"16569","MG"
"16570","CA"
"16571","ZN"
"16572","MG"
"16573","ZN"
"16574","CL"
"16575","ZN"
"16576","CL"
"16577","MG"
"16578","CL"
"16579","SF4"
"16580","CA"
"16581","CA"
"16582","CL"
"16583","MG"
"16584","CL"
"16585","CL"
"16586","nan"
"16587","CL"
"16588","nan"
"16589","CL"
"16590","CA"
"16591","CL"
"16592","CL"
"16593","CL"
"16594","HG"
"16595","ZN"
"16596","CA"
"16597","MG"
"16598","ZN"
"16599","CA"
"16600","CL"
"16601","ZN"
"16602","CA"
"16603","CL"
"16604","CA"
"16605","FE2"
"16606","nan"
"16607","CA"
"16608","ZN"
"16609","CL"
"16610","CL"
"16611","CA"
"16612","CL"
"16613","MG"
"16614","nan"
"16615","nan"
"16616","CA"
"16617","MG"
"16618","ZN"
"16619","CA"
"16620","nan"
"16621","CA"
"16622","CA"
"16623","CA"
"16624","CA"
"16625","CA"
"16626","CA"
"16627","ZN"
"16628","CL"
"16629","CA"
"16630","CL"
"16631","CD"
"16632","CL"
"16633","MG"
"16634","MG"
"16635","MG"
"16636","CA"
"16637","MG"
"16638","MG"
"16639","MG"
"16640","MG"
"16641","MG"
"16642","CA"
"16643","MG"
"16644","MG"
"16645","ZN"
"16646","MG"
"16647","CL"
"16648","CL"
"16649","CL"
"16650","CL"
"16651","ZN"
"16652","ZN"
"16653","CA"
"16654","ZN"
"16655","ZN"
"16656","ZN"
"16657","ZN"
"16658","MG"
"16659","CL"
"16660","ZN"
"16661","CA"
"16662","CL"
"16663","MG"
"16664","nan"
"16665","CA"
"16666","CA"
"16667","MG"
"16668","MG"
"16669","CA"
"16670","ZN"
"16671","CL"
"16672","nan"
"16673","nan"
"16674","MG"
"16675","nan"
"16676","MG"
"16677","CL"
"16678","CL"
"16679","CL"
"16680","CL"
"16681","CA"
"16682","CA"
"16683","CL"
"16684","CL"
"16685","ZN"
"16686","CL"
"16687","CA"
"16688","CA"
"16689","CL"
"16690","CA"
"16691","CA"
"16692","CA"
"16693","CL"
"16694","CL"
"16695","CA"
"16696","ZN"
"16697","nan"
"16698","IMD"
"16699","CL"
"16700","nan"
"16701","ZN"
"16702","CL"
"16703","CA"
"16704","CL"
"16705","ZN"
"16706","MG"
"16707","MG"
"16708","ZN"
"16709","MN"
"16710","CA"
"16711","CL"
"16712","MG"
"16713","MG"
"16714","MG"
"16715","CL"
"16716","IMD"
"16717","CL"
"16718","nan"
"16719","MG"
"16720","CA"
"16721","CA"
"16722","CL"
"16723","CL"
"16724","CA"
"16725","ZN"
"16726","CA"
"16727","MG"
"16728","MG"
"16729","MG"
"16730","CA"
"16731","MG"
"16732","CL"
"16733","MG"
"16734","CL"
"16735","CL"
"16736","CL"
"16737","CA"
"16738","MG"
"16739","CL"
"16740","CL"
"16741","MG"
"16742","CL"
"16743","CA"
"16744","CL"
"16745","CL"
"16746","CL"
"16747","ZN"
"16748","MG"
"16749","ZN"
"16750","ZN"
"16751","MG"
"16752","CA"
"16753","CL"
"16754","ZN"
"16755","MG"
"16756","MG"
"16757","MN"
"16758","CL"
"16759","CL"
"16760","nan"
"16761","CL"
"16762","ZN"
"16763","nan"
"16764","CA"
"16765","CL"
"16766","ZN"
"16767","CA"
"16768","CA"
"16769","nan"
"16770","ZN"
"16771","CL"
"16772","MG"
"16773","nan"
"16774","MG"
"16775","MG"
"16776","ZN"
"16777","ZN"
"16778","CL"
"16779","FE"
"16780","MG"
"16781","CL"
"16782","CL"
"16783","CA"
"16784","MG"
"16785","CL"
"16786","CL"
"16787","CL"
"16788","CL"
"16789","ZN"
"16790","CL"
"16791","CA"
"16792","CA"
"16793","CL"
"16794","MG"
"16795","CL"
"16796","MG"
"16797","MG"
"16798","MG"
"16799","CL"
"16800","CA"
"16801","CL"
"16802","IMD"
"16803","CL"
"16804","nan"
"16805","CL"
"16806","CL"
"16807","CL"
"16808","ZN"
"16809","CA"
"16810","CL"
"16811","CL"
"16812","CL"
"16813","CL"
"16814","ZN"
"16815","MG"
"16816","CL"
"16817","CL"
"16818","CL"
"16819","ZN"
"16820","CA"
"16821","MG"
"16822","CL"
"16823","CA"
"16824","CA"
"16825","CA"
"16826","CL"
"16827","CL"
"16828","ZN"
"16829","MG"
"16830","MG"
"16831","ZN"
"16832","CL"
"16833","CL"
"16834","CA"
"16835","CL"
"16836","MG"
"16837","CA"
"16838","CA"
"16839","CL"
"16840","MG"
"16841","CL"
"16842","MG"
"16843","BR"
"16844","CL"
"16845","MG"
"16846","CA"
"16847","CA"
"16848","CA"
"16849","CA"
"16850","CL"
"16851","CL"
"16852","MN"
"16853","nan"
"16854","CA"
"16855","CL"
"16856","nan"
"16857","nan"
"16858","CA"
"16859","MG"
"16860","MG"
"16861","ZN"
"16862","IOD"
"16863","CD"
"16864","CD"
"16865","ZN"
"16866","MG"
"16867","CL"
"16868","CA"
"16869","CL"
"16870","SF4"
"16871","MG"
"16872","MG"
"16873","CA"
"16874","ZN"
"16875","CL"
"16876","MG"
"16877","CA"
"16878","CL"
"16879","CL"
"16880","CA"
"16881","CL"
"16882","MG"
"16883","ZN"
"16884","MG"
"16885","CA"
"16886","MG"
"16887","nan"
"16888","MG"
"16889","nan"
"16890","nan"
"16891","CL"
"16892","nan"
"16893","CL"
"16894","CL"
"16895","CL"
"16896","CL"
"16897","CA"
"16898","MG"
"16899","CL"
"16900","CL"
"16901","ZN"
"16902","CL"
"16903","CL"
"16904","MG"
"16905","ZN"
"16906","CL"
"16907","CL"
"16908","nan"
"16909","CL"
"16910","CL"
"16911","CL"
"16912","nan"
"16913","ZN"
"16914","CL"
"16915","CA"
"16916","MN"
"16917","MG"
"16918","CL"
"16919","CL"
"16920","CL"
"16921","CL"
"16922","MG"
"16923","CA"
"16924","CL"
"16925","CL"
"16926","CL"
"16927","CL"
"16928","CA"
"16929","MG"
"16930","MG"
"16931","ZN"
"16932","CL"
"16933","CL"
"16934","CL"
"16935","ZN"
"16936","MG"
"16937","MG"
"16938","MG"
"16939","CL"
"16940","CL"
"16941","ZN"
"16942","CL"
"16943","nan"
"16944","MG"
"16945","nan"
"16946","MG"
"16947","CA"
"16948","MG"
"16949","CL"
"16950","ZN"
"16951","CL"
"16952","ZN"
"16953","CA"
"16954","CA"
"16955","CA"
"16956","CA"
"16957","CA"
"16958","nan"
"16959","MG"
"16960","CL"
"16961","CA"
"16962","CL"
"16963","CL"
"16964","CL"
"16965","CL"
"16966","MG"
"16967","CA"
"16968","CL"
"16969","CA"
"16970","CL"
"16971","MG"
"16972","CL"
"16973","MG"
"16974","CL"
"16975","CA"
"16976","ZN"
"16977","MG"
"16978","MG"
"16979","CA"
"16980","ZN"
"16981","CL"
"16982","MN"
"16983","MG"
"16984","nan"
"16985","MG"
"16986","MN"
"16987","CL"
"16988","ZN"
"16989","CL"
"16990","CL"
"16991","ZN"
"16992","CA"
"16993","ZN"
"16994","CL"
"16995","CL"
"16996","ZN"
"16997","CL"
"16998","CA"
"16999","MG"
"17000","ZN"
"17001","CA"
"17002","CL"
"17003","ZN"
"17004","MG"
"17005","CL"
"17006","MG"
"17007","CL"
"17008","MG"
"17009","CL"
"17010","CL"
"17011","CL"
"17012","MG"
"17013","MG"
"17014","CL"
"17015","nan"
"17016","MG"
"17017","ZN"
"17018","MG"
"17019","ZN"
"17020","CA"
"17021","CL"
"17022","CL"
"17023","CL"
"17024","MN"
"17025","CA"
"17026","ZN"
"17027","CA"
"17028","CA"
"17029","IMD"
"17030","MG"
"17031","MN"
"17032","CL"
"17033","CL"
"17034","CL"
"17035","nan"
"17036","nan"
"17037","nan"
"17038","nan"
"17039","CA"
"17040","CL"
"17041","CL"
"17042","ZN"
"17043","CL"
"17044","CL"
"17045","MG"
"17046","MG"
"17047","ZN"
"17048","CA"
"17049","MG"
"17050","CL"
"17051","CA"
"17052","MG"
"17053","CL"
"17054","CL"
"17055","CA"
"17056","CL"
"17057","ZN"
"17058","CA"
"17059","CA"
"17060","CA"
"17061","ZN"
"17062","CL"
"17063","CA"
"17064","CL"
"17065","CA"
"17066","CA"
"17067","CA"
"17068","nan"
"17069","nan"
"17070","CL"
"17071","MG"
"17072","MG"
"17073","MG"
"17074","CL"
"17075","ZN"
"17076","CL"
"17077","ZN"
"17078","CL"
"17079","CL"
"17080","CA"
"17081","ZN"
"17082","FE"
"17083","CL"
"17084","CL"
"17085","IOD"
"17086","CA"
"17087","MG"
"17088","CL"
"17089","CL"
"17090","CL"
"17091","CA"
"17092","CA"
"17093","CL"
"17094","CL"
"17095","CA"
"17096","CA"
"17097","ZN"
"17098","CL"
"17099","CA"
"17100","CA"
"17101","nan"
"17102","nan"
"17103","CL"
"17104","CL"
"17105","CL"
"17106","CA"
"17107","CL"
"17108","MN"
"17109","ZN"
"17110","BR"
"17111","CA"
"17112","MN"
"17113","CL"
"17114","CL"
"17115","MN"
"17116","MG"
"17117","CL"
"17118","CA"
"17119","MG"
"17120","MG"
"17121","CA"
"17122","CA"
"17123","nan"
"17124","nan"
"17125","CA"
"17126","CL"
"17127","nan"
"17128","nan"
"17129","CL"
"17130","MG"
"17131","MG"
"17132","CL"
"17133","CA"
"17134","CA"
"17135","MG"
"17136","CA"
"17137","MN"
"17138","CL"
"17139","CL"
"17140","CL"
"17141","MG"
"17142","ZN"
"17143","CL"
"17144","CL"
"17145","CL"
"17146","MN"
"17147","CL"
"17148","CL"
"17149","CL"
"17150","MN"
"17151","ZN"
"17152","ZN"
"17153","CL"
"17154","ZN"
"17155","MG"
"17156","CL"
"17157","CL"
"17158","CA"
"17159","CL"
"17160","MG"
"17161","ZN"
"17162","CA"
"17163","CA"
"17164","ZN"
"17165","MG"
"17166","CL"
"17167","CL"
"17168","ZN"
"17169","CA"
"17170","CA"
"17171","MG"
"17172","MG"
"17173","MG"
"17174","CL"
"17175","CA"
"17176","CL"
"17177","CL"
"17178","CA"
"17179","CL"
"17180","CA"
"17181","CA"
"17182","nan"
"17183","MN"
"17184","CL"
"17185","ZN"
"17186","CL"
"17187","CL"
"17188","CL"
"17189","nan"
"17190","CL"
"17191","CL"
"17192","BR"
"17193","nan"
"17194","CL"
"17195","CA"
"17196","CL"
"17197","ZN"
"17198","FE"
"17199","CL"
"17200","CL"
"17201","CL"
"17202","MG"
"17203","CA"
"17204","CL"
"17205","nan"
"17206","CL"
"17207","MG"
"17208","CL"
"17209","MN"
"17210","CL"
"17211","CL"
"17212","ZN"
"17213","CA"
"17214","nan"
"17215","MG"
"17216","nan"
"17217","nan"
"17218","CA"
"17219","ZN"
"17220","MG"
"17221","ZN"
"17222","ZN"
"17223","CL"
"17224","CL"
"17225","CL"
"17226","CA"
"17227","CL"
"17228","CA"
"17229","ZN"
"17230","CL"
"17231","MN"
"17232","FE"
"17233","CL"
"17234","CL"
"17235","SF4"
"17236","ZN"
"17237","ZN"
"17238","CL"
"17239","ZN"
"17240","CL"
"17241","CL"
"17242","MG"
"17243","CL"
"17244","CL"
"17245","MG"
"17246","CL"
"17247","CA"
"17248","CL"
"17249","MG"
"17250","nan"
"17251","CL"
"17252","nan"
"17253","ZN"
"17254","CL"
"17255","CA"
"17256","CL"
"17257","nan"
"17258","CA"
"17259","CL"
"17260","CL"
"17261","MG"
"17262","ZN"
"17263","MG"
"17264","CA"
"17265","ZN"
"17266","ZN"
"17267","CL"
"17268","CL"
"17269","ZN"
"17270","MN"
"17271","CL"
"17272","CA"
"17273","ZN"
"17274","CL"
"17275","CL"
"17276","CA"
"17277","MG"
"17278","CL"
"17279","CL"
"17280","MG"
"17281","nan"
"17282","ZN"
"17283","CL"
"17284","MG"
"17285","CL"
"17286","nan"
"17287","nan"
"17288","CL"
"17289","CL"
"17290","MG"
"17291","MG"
"17292","CA"
"17293","ZN"
"17294","MN"
"17295","MG"
"17296","ZN"
"17297","CL"
"17298","CL"
"17299","ZN"
"17300","MG"
"17301","CL"
"17302","nan"
"17303","CL"
"17304","MN"
"17305","CA"
"17306","CA"
"17307","CL"
"17308","MG"
"17309","MG"
"17310","MG"
"17311","MN"
"17312","CL"
"17313","CA"
"17314","ZN"
"17315","CA"
"17316","ZN"
"17317","MN"
"17318","MG"
"17319","MG"
"17320","MG"
"17321","CL"
"17322","ZN"
"17323","CL"
"17324","CA"
"17325","CA"
"17326","CA"
"17327","ZN"
"17328","ZN"
"17329","ZN"
"17330","MN"
"17331","CL"
"17332","ZN"
"17333","CL"
"17334","CL"
"17335","CA"
"17336","MG"
"17337","ZN"
"17338","CA"
"17339","MG"
"17340","MG"
"17341","CL"
"17342","CL"
"17343","MG"
"17344","CA"
"17345","SF4"
"17346","CL"
"17347","CL"
"17348","MG"
"17349","CA"
"17350","CA"
"17351","CA"
"17352","nan"
"17353","K"
"17354","CA"
"17355","CA"
"17356","CA"
"17357","CA"
"17358","CL"
"17359","CA"
"17360","ZN"
"17361","CL"
"17362","CA"
"17363","ZN"
"17364","CL"
"17365","CL"
"17366","CL"
"17367","CL"
"17368","CA"
"17369","CL"
"17370","MG"
"17371","CL"
"17372","CA"
"17373","ZN"
"17374","CL"
"17375","ZN"
"17376","CL"
"17377","CL"
"17378","ZN"
"17379","CL"
"17380","CL"
"17381","CL"
"17382","CA"
"17383","CA"
"17384","CA"
"17385","ZN"
"17386","CL"
"17387","MG"
"17388","MG"
"17389","MG"
"17390","MG"
"17391","CL"
"17392","nan"
"17393","MG"
"17394","CA"
"17395","CL"
"17396","CA"
"17397","MN"
"17398","CL"
"17399","CL"
"17400","MG"
"17401","CA"
"17402","CA"
"17403","CA"
"17404","CL"
"17405","ZN"
"17406","ZN"
"17407","CL"
"17408","CL"
"17409","nan"
"17410","MG"
"17411","MG"
"17412","IOD"
"17413","CA"
"17414","CL"
"17415","CA"
"17416","CA"
"17417","CA"
"17418","CL"
"17419","CL"
"17420","CA"
"17421","ZN"
"17422","MG"
"17423","MG"
"17424","MG"
"17425","ZN"
"17426","ZN"
"17427","CL"
"17428","CA"
"17429","ZN"
"17430","CA"
"17431","CL"
"17432","MG"
"17433","CL"
"17434","ZN"
"17435","MG"
"17436","CL"
"17437","CL"
"17438","ZN"
"17439","ZN"
"17440","CL"
"17441","MN"
"17442","MG"
"17443","nan"
"17444","CL"
"17445","MG"
"17446","ZN"
"17447","MG"
"17448","CA"
"17449","CL"
"17450","MG"
"17451","CL"
"17452","CA"
"17453","CA"
"17454","CA"
"17455","ZN"
"17456","CA"
"17457","CL"
"17458","ZN"
"17459","CA"
"17460","CL"
"17461","ZN"
"17462","CL"
"17463","nan"
"17464","CA"
"17465","CL"
"17466","nan"
"17467","ZN"
"17468","ZN"
"17469","CL"
"17470","CL"
"17471","ZN"
"17472","CA"
"17473","nan"
"17474","ZN"
"17475","CA"
"17476","CL"
"17477","MG"
"17478","CA"
"17479","CL"
"17480","CL"
"17481","CL"
"17482","CL"
"17483","CL"
"17484","ZN"
"17485","CA"
"17486","CL"
"17487","ZN"
"17488","CA"
"17489","MG"
"17490","MG"
"17491","CL"
"17492","ZN"
"17493","CL"
"17494","MG"
"17495","MG"
"17496","MG"
"17497","CL"
"17498","ZN"
"17499","CA"
"17500","CL"
"17501","ZN"
"17502","CA"
"17503","ZN"
"17504","CA"
"17505","nan"
"17506","nan"
"17507","CA"
"17508","ZN"
"17509","CL"
"17510","K"
"17511","ZN"
"17512","MG"
"17513","MG"
"17514","ZN"
"17515","MG"
"17516","CL"
"17517","MG"
"17518","ZN"
"17519","CL"
"17520","MG"
"17521","CL"
"17522","CL"
"17523","MG"
"17524","CL"
"17525","SF4"
"17526","CL"
"17527","CL"
"17528","CL"
"17529","CL"
"17530","CA"
"17531","nan"
"17532","MG"
"17533","nan"
"17534","CL"
"17535","ZN"
"17536","ZN"
"17537","MG"
"17538","CL"
"17539","CA"
"17540","MG"
"17541","nan"
"17542","CA"
"17543","ZN"
"17544","ZN"
"17545","CL"
"17546","SF4"
"17547","ZN"
"17548","ZN"
"17549","ZN"
"17550","MG"
"17551","MG"
"17552","CL"
"17553","CA"
"17554","ZN"
"17555","CL"
"17556","CL"
"17557","CA"
"17558","CL"
"17559","CL"
"17560","MG"
"17561","MG"
"17562","MG"
"17563","CL"
"17564","CL"
"17565","CA"
"17566","CL"
"17567","IMD"
"17568","MN"
"17569","CA"
"17570","CL"
"17571","CL"
"17572","CU"
"17573","MG"
"17574","MG"
"17575","ZN"
"17576","CL"
"17577","CL"
"17578","MN"
"17579","ZN"
"17580","CL"
"17581","MG"
"17582","CL"
"17583","nan"
"17584","CL"
"17585","nan"
"17586","MG"
"17587","CL"
"17588","MN"
"17589","CL"
"17590","CL"
"17591","CL"
"17592","nan"
"17593","ZN"
"17594","CL"
"17595","ZN"
"17596","ZN"
"17597","ZN"
"17598","ZN"
"17599","CA"
"17600","ZN"
"17601","CD"
"17602","ZN"
"17603","CL"
"17604","SF4"
"17605","CA"
"17606","CA"
"17607","MG"
"17608","CA"
"17609","CL"
"17610","CA"
"17611","CL"
"17612","CD"
"17613","CD"
"17614","CL"
"17615","CL"
"17616","nan"
"17617","MG"
"17618","CL"
"17619","MN"
"17620","MG"
"17621","CL"
"17622","CL"
"17623","CL"
"17624","ZN"
"17625","CL"
"17626","ZN"
"17627","CA"
"17628","CL"
"17629","nan"
"17630","ZN"
"17631","CA"
"17632","CL"
"17633","CA"
"17634","CL"
"17635","ZN"
"17636","CL"
"17637","CL"
"17638","CL"
"17639","ZN"
"17640","MG"
"17641","CL"
"17642","ZN"
"17643","nan"
"17644","CA"
"17645","CA"
"17646","CA"
"17647","CL"
"17648","ZN"
"17649","CL"
"17650","CA"
"17651","CL"
"17652","CL"
"17653","FE"
"17654","CL"
"17655","MG"
"17656","CL"
"17657","CL"
"17658","MG"
"17659","ZN"
"17660","CL"
"17661","CA"
"17662","CL"
"17663","CL"
"17664","CA"
"17665","CL"
"17666","CA"
"17667","MG"
"17668","nan"
"17669","ZN"
"17670","nan"
"17671","nan"
"17672","MG"
"17673","nan"
"17674","MG"
"17675","CA"
"17676","CL"
"17677","CL"
"17678","CL"
"17679","MG"
"17680","MG"
"17681","MG"
"17682","CL"
"17683","CL"
"17684","CL"
"17685","CA"
"17686","CL"
"17687","MG"
"17688","CL"
"17689","MG"
"17690","CL"
"17691","CL"
"17692","CL"
"17693","ZN"
"17694","CA"
"17695","CL"
"17696","CA"
"17697","CA"
"17698","CL"
"17699","CL"
"17700","CL"
"17701","CL"
"17702","CL"
"17703","MG"
"17704","CL"
"17705","ZN"
"17706","CL"
"17707","CA"
"17708","MG"
"17709","CL"
"17710","CL"
"17711","ZN"
"17712","nan"
"17713","ZN"
"17714","MG"
"17715","CL"
"17716","MN"
"17717","CL"
"17718","nan"
"17719","CA"
"17720","CA"
"17721","ZN"
"17722","CL"
"17723","CL"
"17724","CA"
"17725","MN"
"17726","MG"
"17727","MG"
"17728","CL"
"17729","CL"
"17730","ZN"
"17731","ZN"
"17732","CL"
"17733","CL"
"17734","CA"
"17735","K"
"17736","CL"
"17737","CA"
"17738","ZN"
"17739","CL"
"17740","MG"
"17741","ZN"
"17742","MG"
"17743","ZN"
"17744","MG"
"17745","ZN"
"17746","MG"
"17747","CL"
"17748","CL"
"17749","CL"
"17750","CL"
"17751","CA"
"17752","CA"
"17753","CL"
"17754","CL"
"17755","MG"
"17756","CL"
"17757","CL"
"17758","CL"
"17759","CA"
"17760","ZN"
"17761","CA"
"17762","ZN"
"17763","CL"
"17764","CA"
"17765","MG"
"17766","CL"
"17767","MG"
"17768","CL"
"17769","MG"
"17770","CL"
"17771","MG"
"17772","CL"
"17773","MG"
"17774","ZN"
"17775","CL"
"17776","ZN"
"17777","CA"
"17778","CL"
"17779","CL"
"17780","CA"
"17781","CL"
"17782","CL"
"17783","CL"
"17784","CL"
"17785","CL"
"17786","CL"
"17787","CA"
"17788","CL"
"17789","CL"
"17790","CL"
"17791","CL"
"17792","ZN"
"17793","CA"
"17794","CL"
"17795","CA"
"17796","ZN"
"17797","ZN"
"17798","CL"
"17799","nan"
"17800","CL"
"17801","ZN"
"17802","CL"
"17803","MN"
"17804","CL"
"17805","CL"
"17806","CA"
"17807","CA"
"17808","nan"
"17809","CA"
"17810","CL"
"17811","CA"
"17812","CL"
"17813","CL"
"17814","CA"
"17815","CA"
"17816","nan"
"17817","CA"
"17818","CL"
"17819","CD"
"17820","CL"
"17821","CA"
"17822","nan"
"17823","MG"
"17824","ZN"
"17825","CL"
"17826","CL"
"17827","ZN"
"17828","ZN"
"17829","ZN"
"17830","MG"
"17831","MG"
"17832","CL"
"17833","MG"
"17834","MG"
"17835","CA"
"17836","nan"
"17837","CL"
"17838","ZN"
"17839","CL"
"17840","CL"
"17841","ZN"
"17842","CL"
"17843","CA"
"17844","MN"
"17845","CA"
"17846","CL"
"17847","ZN"
"17848","CA"
"17849","CL"
"17850","CL"
"17851","CL"
"17852","ZN"
"17853","CL"
"17854","MG"
"17855","ZN"
"17856","CL"
"17857","CL"
"17858","MN"
"17859","ZN"
"17860","ZN"
"17861","CL"
"17862","CL"
"17863","CA"
"17864","ZN"
"17865","CL"
"17866","CL"
"17867","CA"
"17868","CL"
"17869","CA"
"17870","MN"
"17871","CA"
"17872","CA"
"17873","ZN"
"17874","nan"
"17875","CL"
"17876","MG"
"17877","FE"
"17878","CA"
"17879","ZN"
"17880","MG"
"17881","CA"
"17882","MG"
"17883","ZN"
"17884","MG"
"17885","CA"
"17886","CA"
"17887","CL"
"17888","MG"
"17889","MG"
"17890","MG"
"17891","MG"
"17892","ZN"
"17893","CL"
"17894","CL"
"17895","MG"
"17896","ZN"
"17897","CA"
"17898","CA"
"17899","CL"
"17900","CL"
"17901","K"
"17902","CA"
"17903","CA"
"17904","CA"
"17905","CA"
"17906","CA"
"17907","nan"
"17908","nan"
"17909","ZN"
"17910","ZN"
"17911","CA"
"17912","nan"
"17913","MG"
"17914","CL"
"17915","MG"
"17916","MG"
"17917","CL"
"17918","CL"
"17919","nan"
"17920","ZN"
"17921","CA"
"17922","CA"
"17923","CL"
"17924","CL"
"17925","CL"
"17926","CA"
"17927","CL"
"17928","CA"
"17929","CA"
"17930","CL"
"17931","CL"
"17932","nan"
"17933","CL"
"17934","CA"
"17935","MN"
"17936","CL"
"17937","CL"
"17938","CL"
"17939","CA"
"17940","MG"
"17941","MG"
"17942","CA"
"17943","CA"
"17944","ZN"
"17945","CA"
"17946","MG"
"17947","MG"
"17948","CA"
"17949","CL"
"17950","CL"
"17951","CL"
"17952","CA"
"17953","CA"
"17954","CA"
"17955","CL"
"17956","nan"
"17957","BR"
"17958","CL"
"17959","MG"
"17960","ZN"
"17961","ZN"
"17962","ZN"
"17963","CA"
"17964","CL"
"17965","CL"
"17966","CA"
"17967","CL"
"17968","CL"
"17969","CA"
"17970","nan"
"17971","CL"
"17972","CL"
"17973","CA"
"17974","MN"
"17975","FE"
"17976","nan"
"17977","CA"
"17978","MG"
"17979","CL"
"17980","CL"
"17981","MG"
"17982","CA"
"17983","MG"
"17984","CA"
"17985","ZN"
"17986","CL"
"17987","nan"
"17988","nan"
"17989","nan"
"17990","MG"
"17991","ZN"
"17992","IMD"
"17993","CL"
"17994","CL"
"17995","CL"
"17996","MG"
"17997","BR"
"17998","CL"
"17999","ZN"
"18000","CA"
"18001","CL"
"18002","CL"
"18003","CL"
"18004","CA"
"18005","CA"
"18006","ZN"
"18007","MN"
"18008","CA"
"18009","CA"
"18010","CA"
"18011","CA"
"18012","MG"
"18013","CL"
"18014","MG"
"18015","ZN"
"18016","CA"
"18017","CL"
"18018","ZN"
"18019","ZN"
"18020","SF4"
"18021","SF4"
"18022","ZN"
"18023","CL"
"18024","CA"
"18025","MG"
"18026","MN"
"18027","MN"
"18028","CA"
"18029","CU"
"18030","ZN"
"18031","ZN"
"18032","ZN"
"18033","CA"
"18034","CA"
"18035","CL"
"18036","CL"
"18037","ZN"
"18038","ZN"
"18039","nan"
"18040","CA"
"18041","CL"
"18042","CL"
"18043","CL"
"18044","CL"
"18045","CL"
"18046","CL"
"18047","CA"
"18048","MG"
"18049","CL"
"18050","ZN"
"18051","CL"
"18052","CL"
"18053","CA"
"18054","MN"
"18055","CA"
"18056","nan"
"18057","CA"
"18058","MG"
"18059","MG"
"18060","CA"
"18061","MG"
"18062","MN"
"18063","CL"
"18064","MG"
"18065","ZN"
"18066","CL"
"18067","MG"
"18068","CA"
"18069","MG"
"18070","CL"
"18071","nan"
"18072","nan"
"18073","CL"
"18074","ZN"
"18075","MG"
"18076","CA"
"18077","ZN"
"18078","CL"
"18079","CL"
"18080","ZN"
"18081","CL"
"18082","MG"
"18083","K"
"18084","ZN"
"18085","ZN"
"18086","CL"
"18087","CL"
