"","res_name_group"
"16087","ZN"
"16088","SF4_F3S"
"16089","SF4_F3S"
"16090","nan"
"16091","MG"
"16092","HEM"
"16093","CA"
"16094","MG"
"16095","nan"
"16096","CA"
"16097","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"16098","CL"
"16099","CA"
"16100","ZN"
"16101","ZN"
"16102","CA"
"16103","CL"
"16104","CA"
"16105","nan"
"16106","ZN"
"16107","CA"
"16108","CL"
"16109","HEM"
"16110","ZN"
"16111","CA"
"16112","CA"
"16113","CA"
"16114","MG"
"16115","MG"
"16116","CL"
"16117","ZN"
"16118","CA"
"16119","MG"
"16120","CL"
"16121","CA"
"16122","CL"
"16123","MG"
"16124","ZN"
"16125","CL"
"16126","ZN"
"16127","CL"
"16128","nan"
"16129","CA"
"16130","CA"
"16131","CL"
"16132","CL"
"16133","CL"
"16134","CA"
"16135","CL"
"16136","MN"
"16137","CL"
"16138","CL"
"16139","CA"
"16140","CL"
"16141","CA"
"16142","CA"
"16143","CL"
"16144","CL"
"16145","CA"
"16146","CL"
"16147","CL"
"16148","ZN"
"16149","CL"
"16150","ZN"
"16151","CL"
"16152","CL"
"16153","CA"
"16154","CL"
"16155","CL"
"16156","CL"
"16157","CL"
"16158","CL"
"16159","CL"
"16160","MG"
"16161","CL"
"16162","MG"
"16163","ZN"
"16164","MG"
"16165","MG"
"16166","NAG_NDG_A2G_NGA_MAG"
"16167","CA"
"16168","CL"
"16169","CL"
"16170","CL"
"16171","CL"
"16172","MG"
"16173","MG"
"16174","CL"
"16175","MG"
"16176","CL"
"16177","CA"
"16178","CA"
"16179","nan"
"16180","CA"
"16181","CA"
"16182","CL"
"16183","CL"
"16184","nan"
"16185","MN"
"16186","MG"
"16187","CL"
"16188","CA"
"16189","CA"
"16190","CA"
"16191","CA"
"16192","CL"
"16193","MG"
"16194","MG"
"16195","MG"
"16196","nan"
"16197","MG"
"16198","CL"
"16199","MG"
"16200","CA"
"16201","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"16202","ZN"
"16203","CA"
"16204","CA"
"16205","nan"
"16206","CA"
"16207","CL"
"16208","CL"
"16209","CL"
"16210","CL"
"16211","CA"
"16212","MG"
"16213","CL"
"16214","CL"
"16215","CA"
"16216","ZN"
"16217","CL"
"16218","CA"
"16219","CA"
"16220","CL"
"16221","CL"
"16222","MG"
"16223","MG"
"16224","CA"
"16225","CL"
"16226","CL"
"16227","ZN"
"16228","CL"
"16229","MG"
"16230","MG"
"16231","CA"
"16232","CL"
"16233","CL"
"16234","MG"
"16235","CL"
"16236","MN"
"16237","ZN"
"16238","MG"
"16239","MG"
"16240","MG"
"16241","MN"
"16242","ZN"
"16243","CL"
"16244","CA"
"16245","CL"
"16246","CA"
"16247","MG"
"16248","nan"
"16249","CA"
"16250","CA"
"16251","CL"
"16252","HEM"
"16253","EDO_BME_ETA"
"16254","ZN"
"16255","CA"
"16256","MG"
"16257","CA"
"16258","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"16259","ZN"
"16260","CL"
"16261","CL"
"16262","MG"
"16263","NAG_NDG_A2G_NGA_MAG"
"16264","CA"
"16265","ZN"
"16266","CL"
"16267","CA"
"16268","MG"
"16269","CA"
"16270","CL"
"16271","CL"
"16272","CL"
"16273","nan"
"16274","MG"
"16275","CA"
"16276","MG"
"16277","NAG_NDG_A2G_NGA_MAG"
"16278","CA"
"16279","CL"
"16280","ZN"
"16281","MG"
"16282","MG"
"16283","ZN"
"16284","CA"
"16285","CA"
"16286","CA"
"16287","HEM"
"16288","ZN"
"16289","MG"
"16290","ZN"
"16291","ZN"
"16292","nan"
"16293","CL"
"16294","ZN"
"16295","CL"
"16296","ZN"
"16297","ZN"
"16298","nan"
"16299","CL"
"16300","MG"
"16301","CA"
"16302","EDO_BME_ETA"
"16303","MN"
"16304","MG"
"16305","CL"
"16306","CL"
"16307","CA"
"16308","CL"
"16309","CL"
"16310","MN"
"16311","ZN"
"16312","ZN"
"16313","CA"
"16314","CL"
"16315","CL"
"16316","ZN"
"16317","MG"
"16318","CA"
"16319","MG"
"16320","CL"
"16321","CL"
"16322","CL"
"16323","CA"
"16324","CL"
"16325","HEM"
"16326","nan"
"16327","ZN"
"16328","MG"
"16329","MG"
"16330","CL"
"16331","CL"
"16332","MG"
"16333","CL"
"16334","MG"
"16335","CA"
"16336","CA"
"16337","ZN"
"16338","ZN"
"16339","CA"
"16340","ZN"
"16341","ZN"
"16342","CA"
"16343","CL"
"16344","nan"
"16345","CL"
"16346","nan"
"16347","nan"
"16348","nan"
"16349","CL"
"16350","CL"
"16351","ZN"
"16352","CL"
"16353","CA"
"16354","CL"
"16355","MG"
"16356","MG"
"16357","CA"
"16358","CA"
"16359","CA"
"16360","MG"
"16361","MN"
"16362","CL"
"16363","MG"
"16364","nan"
"16365","ZN"
"16366","MG"
"16367","CL"
"16368","MG"
"16369","nan"
"16370","MG"
"16371","MG"
"16372","CL"
"16373","CL"
"16374","CL"
"16375","MN"
"16376","CL"
"16377","ZN"
"16378","CA"
"16379","CA"
"16380","CA"
"16381","CL"
"16382","ZN"
"16383","MG"
"16384","MG"
"16385","MG"
"16386","MG"
"16387","nan"
"16388","MG"
"16389","CA"
"16390","CA"
"16391","nan"
"16392","MG"
"16393","CA"
"16394","ZN"
"16395","ZN"
"16396","ZN"
"16397","CL"
"16398","CL"
"16399","MG"
"16400","MG"
"16401","MG"
"16402","CA"
"16403","CA"
"16404","CL"
"16405","MG"
"16406","CA"
"16407","CA"
"16408","CL"
"16409","MG"
"16410","CL"
"16411","CA"
"16412","CL"
"16413","CL"
"16414","MN"
"16415","nan"
"16416","HEM"
"16417","CA"
"16418","ZN"
"16419","ZN"
"16420","ZN"
"16421","CA"
"16422","CL"
"16423","SF4_F3S"
"16424","nan"
"16425","MG"
"16426","CL"
"16427","MG"
"16428","MG"
"16429","CA"
"16430","ZN"
"16431","CA"
"16432","CA"
"16433","CL"
"16434","CL"
"16435","MG"
"16436","MG"
"16437","MG"
"16438","MG"
"16439","MG"
"16440","CL"
"16441","CL"
"16442","ZN"
"16443","CL"
"16444","ZN"
"16445","CA"
"16446","CL"
"16447","CA"
"16448","CA"
"16449","CL"
"16450","EDO_BME_ETA"
"16451","MN"
"16452","CA"
"16453","CA"
"16454","CL"
"16455","CA"
"16456","MG"
"16457","MG"
"16458","ZN"
"16459","CL"
"16460","CL"
"16461","CA"
"16462","CL"
"16463","CA"
"16464","MG"
"16465","nan"
"16466","nan"
"16467","nan"
"16468","nan"
"16469","nan"
"16470","HEM"
"16471","CL"
"16472","HEM"
"16473","CA"
"16474","MG"
"16475","MG"
"16476","CL"
"16477","MG"
"16478","CL"
"16479","CL"
"16480","CA"
"16481","MG"
"16482","MG"
"16483","MG"
"16484","nan"
"16485","CL"
"16486","ZN"
"16487","CA"
"16488","ZN"
"16489","nan"
"16490","MG"
"16491","CL"
"16492","CL"
"16493","CA"
"16494","nan"
"16495","CL"
"16496","CL"
"16497","CL"
"16498","CL"
"16499","nan"
"16500","EDO_BME_ETA"
"16501","CA"
"16502","CA"
"16503","ZN"
"16504","CA"
"16505","ZN"
"16506","CA"
"16507","CA"
"16508","MG"
"16509","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"16510","MG"
"16511","MG"
"16512","MG"
"16513","CL"
"16514","CL"
"16515","ZN"
"16516","CA"
"16517","HEM"
"16518","CA"
"16519","CL"
"16520","nan"
"16521","CL"
"16522","MN"
"16523","MG"
"16524","MG"
"16525","ZN"
"16526","CL"
"16527","CL"
"16528","CL"
"16529","MG"
"16530","CA"
"16531","CL"
"16532","CA"
"16533","MN"
"16534","CA"
"16535","CL"
"16536","CL"
"16537","CL"
"16538","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"16539","ZN"
"16540","ZN"
"16541","CL"
"16542","MG"
"16543","CL"
"16544","CL"
"16545","ZN"
"16546","CL"
"16547","ZN"
"16548","SF4_F3S"
"16549","MG"
"16550","MG"
"16551","CA"
"16552","CA"
"16553","CL"
"16554","CA"
"16555","ZN"
"16556","ZN"
"16557","MG"
"16558","MG"
"16559","MG"
"16560","MG"
"16561","ZN"
"16562","MN"
"16563","ZN"
"16564","CL"
"16565","CA"
"16566","CA"
"16567","CL"
"16568","CA"
"16569","CA"
"16570","CA"
"16571","ZN"
"16572","MG"
"16573","ZN"
"16574","MG"
"16575","MN"
"16576","CL"
"16577","NAG_NDG_A2G_NGA_MAG"
"16578","CL"
"16579","SF4_F3S"
"16580","CA"
"16581","CA"
"16582","CL"
"16583","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"16584","CL"
"16585","nan"
"16586","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"16587","CL"
"16588","MG"
"16589","CL"
"16590","CA"
"16591","CL"
"16592","CL"
"16593","CL"
"16594","ZN"
"16595","ZN"
"16596","MG"
"16597","MG"
"16598","MN"
"16599","CA"
"16600","CL"
"16601","CA"
"16602","CA"
"16603","CL"
"16604","ZN"
"16605","ZN"
"16606","CL"
"16607","MG"
"16608","ZN"
"16609","CL"
"16610","CL"
"16611","MG"
"16612","CL"
"16613","MG"
"16614","CL"
"16615","CL"
"16616","CL"
"16617","MG"
"16618","CA"
"16619","MG"
"16620","MG"
"16621","K"
"16622","MG"
"16623","nan"
"16624","nan"
"16625","CA"
"16626","nan"
"16627","CA"
"16628","CL"
"16629","CL"
"16630","CL"
"16631","ZN"
"16632","CA"
"16633","MG"
"16634","MG"
"16635","MG"
"16636","MG"
"16637","nan"
"16638","MG"
"16639","MG"
"16640","MG"
"16641","CA"
"16642","CA"
"16643","NAG_NDG_A2G_NGA_MAG"
"16644","MG"
"16645","ZN"
"16646","MG"
"16647","CL"
"16648","CA"
"16649","EDO_BME_ETA"
"16650","CA"
"16651","MG"
"16652","ZN"
"16653","CA"
"16654","SF4_F3S"
"16655","ZN"
"16656","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"16657","ZN"
"16658","MG"
"16659","CL"
"16660","CL"
"16661","ZN"
"16662","CL"
"16663","MG"
"16664","nan"
"16665","CA"
"16666","CA"
"16667","MG"
"16668","MG"
"16669","CA"
"16670","ZN"
"16671","CL"
"16672","nan"
"16673","nan"
"16674","MG"
"16675","MG"
"16676","MG"
"16677","CL"
"16678","CL"
"16679","CL"
"16680","CA"
"16681","CA"
"16682","MG"
"16683","CL"
"16684","CL"
"16685","HEM"
"16686","CL"
"16687","CA"
"16688","ZN"
"16689","CL"
"16690","HEM"
"16691","HEM"
"16692","nan"
"16693","CL"
"16694","MG"
"16695","CA"
"16696","CL"
"16697","MG"
"16698","CA"
"16699","nan"
"16700","EDO_BME_ETA"
"16701","MN"
"16702","MG"
"16703","CA"
"16704","CL"
"16705","ZN"
"16706","CA"
"16707","MG"
"16708","HEM"
"16709","ZN"
"16710","CA"
"16711","MG"
"16712","MG"
"16713","MG"
"16714","CL"
"16715","CA"
"16716","MG"
"16717","CL"
"16718","nan"
"16719","MG"
"16720","CA"
"16721","CL"
"16722","CL"
"16723","nan"
"16724","CA"
"16725","ZN"
"16726","CA"
"16727","MG"
"16728","nan"
"16729","MG"
"16730","CA"
"16731","MG"
"16732","CL"
"16733","MG"
"16734","CL"
"16735","CL"
"16736","CA"
"16737","CA"
"16738","MG"
"16739","CL"
"16740","CA"
"16741","CA"
"16742","MG"
"16743","CA"
"16744","CL"
"16745","CL"
"16746","MG"
"16747","MG"
"16748","ZN"
"16749","CA"
"16750","CA"
"16751","CL"
"16752","CA"
"16753","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"16754","CA"
"16755","MG"
"16756","MG"
"16757","HEM"
"16758","CL"
"16759","CL"
"16760","CA"
"16761","CL"
"16762","ZN"
"16763","MG"
"16764","CA"
"16765","CL"
"16766","CA"
"16767","CA"
"16768","CA"
"16769","MG"
"16770","MN"
"16771","CL"
"16772","MG"
"16773","nan"
"16774","CA"
"16775","CA"
"16776","MG"
"16777","ZN"
"16778","CL"
"16779","CA"
"16780","CA"
"16781","CL"
"16782","CA"
"16783","MG"
"16784","MG"
"16785","CL"
"16786","CL"
"16787","MG"
"16788","MG"
"16789","MG"
"16790","CL"
"16791","MG"
"16792","NAG_NDG_A2G_NGA_MAG"
"16793","CA"
"16794","CA"
"16795","MG"
"16796","MG"
"16797","MG"
"16798","MG"
"16799","CL"
"16800","MG"
"16801","CL"
"16802","CA"
"16803","CL"
"16804","CL"
"16805","CL"
"16806","MG"
"16807","CL"
"16808","ZN"
"16809","CA"
"16810","CL"
"16811","CL"
"16812","CL"
"16813","CL"
"16814","HEM"
"16815","CA"
"16816","CL"
"16817","CL"
"16818","CL"
"16819","ZN"
"16820","CA"
"16821","MG"
"16822","CL"
"16823","MN"
"16824","CA"
"16825","MG"
"16826","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"16827","CL"
"16828","ZN"
"16829","CL"
"16830","MG"
"16831","CA"
"16832","CL"
"16833","CL"
"16834","CA"
"16835","CA"
"16836","MG"
"16837","CA"
"16838","CA"
"16839","CL"
"16840","MG"
"16841","CL"
"16842","nan"
"16843","CA"
"16844","nan"
"16845","MG"
"16846","CA"
"16847","CA"
"16848","MG"
"16849","CA"
"16850","CL"
"16851","CL"
"16852","HEM"
"16853","CL"
"16854","ZN"
"16855","CL"
"16856","nan"
"16857","CA"
"16858","CL"
"16859","MG"
"16860","MG"
"16861","HEM"
"16862","ZN"
"16863","ZN"
"16864","ZN"
"16865","HEM"
"16866","MG"
"16867","CL"
"16868","CA"
"16869","CL"
"16870","ZN"
"16871","CA"
"16872","CL"
"16873","CA"
"16874","ZN"
"16875","CL"
"16876","MG"
"16877","NAG_NDG_A2G_NGA_MAG"
"16878","CL"
"16879","CL"
"16880","ZN"
"16881","CL"
"16882","MG"
"16883","ZN"
"16884","MG"
"16885","CA"
"16886","MG"
"16887","nan"
"16888","MG"
"16889","nan"
"16890","nan"
"16891","nan"
"16892","MG"
"16893","nan"
"16894","nan"
"16895","EDO_BME_ETA"
"16896","MG"
"16897","ZN"
"16898","MG"
"16899","CL"
"16900","CL"
"16901","MN"
"16902","CL"
"16903","CL"
"16904","MG"
"16905","MN"
"16906","CL"
"16907","CL"
"16908","MG"
"16909","CA"
"16910","CL"
"16911","CL"
"16912","nan"
"16913","CA"
"16914","CL"
"16915","CA"
"16916","ZN"
"16917","MG"
"16918","CL"
"16919","CL"
"16920","CL"
"16921","MG"
"16922","MG"
"16923","MG"
"16924","CA"
"16925","CA"
"16926","CL"
"16927","CL"
"16928","MG"
"16929","MG"
"16930","CA"
"16931","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"16932","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"16933","CL"
"16934","CA"
"16935","ZN"
"16936","CA"
"16937","MG"
"16938","CA"
"16939","CL"
"16940","CL"
"16941","MN"
"16942","CA"
"16943","MG"
"16944","CA"
"16945","CL"
"16946","MG"
"16947","MG"
"16948","MG"
"16949","CL"
"16950","ZN"
"16951","CL"
"16952","ZN"
"16953","CA"
"16954","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"16955","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"16956","CA"
"16957","CL"
"16958","CL"
"16959","MG"
"16960","CL"
"16961","MG"
"16962","CA"
"16963","MG"
"16964","MG"
"16965","CL"
"16966","MG"
"16967","MG"
"16968","CL"
"16969","CA"
"16970","nan"
"16971","nan"
"16972","CL"
"16973","MG"
"16974","CL"
"16975","MG"
"16976","ZN"
"16977","CA"
"16978","CA"
"16979","MG"
"16980","ZN"
"16981","CL"
"16982","MG"
"16983","CL"
"16984","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"16985","MG"
"16986","CA"
"16987","CL"
"16988","CA"
"16989","CL"
"16990","CL"
"16991","CA"
"16992","MG"
"16993","ZN"
"16994","CL"
"16995","MG"
"16996","MN"
"16997","CL"
"16998","ZN"
"16999","MG"
"17000","MG"
"17001","ZN"
"17002","CL"
"17003","MN"
"17004","MG"
"17005","CA"
"17006","CA"
"17007","MG"
"17008","CL"
"17009","CL"
"17010","CL"
"17011","CL"
"17012","MG"
"17013","MG"
"17014","CA"
"17015","MG"
"17016","MG"
"17017","ZN"
"17018","MG"
"17019","ZN"
"17020","CA"
"17021","CL"
"17022","CL"
"17023","CL"
"17024","MN"
"17025","CA"
"17026","CA"
"17027","ZN"
"17028","CL"
"17029","CA"
"17030","CA"
"17031","CA"
"17032","CL"
"17033","CA"
"17034","CL"
"17035","MG"
"17036","CL"
"17037","EDO_BME_ETA"
"17038","CA"
"17039","CA"
"17040","CL"
"17041","CL"
"17042","ZN"
"17043","CL"
"17044","CL"
"17045","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"17046","MG"
"17047","CL"
"17048","CA"
"17049","CA"
"17050","MG"
"17051","MG"
"17052","MG"
"17053","CL"
"17054","CL"
"17055","NAG_NDG_A2G_NGA_MAG"
"17056","CL"
"17057","HEM"
"17058","CA"
"17059","MG"
"17060","MG"
"17061","ZN"
"17062","CL"
"17063","CA"
"17064","CL"
"17065","CA"
"17066","CA"
"17067","CA"
"17068","CL"
"17069","MG"
"17070","CL"
"17071","MG"
"17072","MG"
"17073","MG"
"17074","MG"
"17075","ZN"
"17076","CL"
"17077","ZN"
"17078","CL"
"17079","CL"
"17080","MG"
"17081","CA"
"17082","CA"
"17083","CL"
"17084","CL"
"17085","ZN"
"17086","MG"
"17087","CA"
"17088","CL"
"17089","CL"
"17090","MG"
"17091","CA"
"17092","CA"
"17093","CL"
"17094","CA"
"17095","CL"
"17096","CL"
"17097","ZN"
"17098","CL"
"17099","CA"
"17100","MG"
"17101","nan"
"17102","MG"
"17103","nan"
"17104","CL"
"17105","CA"
"17106","CA"
"17107","CL"
"17108","CA"
"17109","CA"
"17110","CA"
"17111","MG"
"17112","MN"
"17113","CL"
"17114","nan"
"17115","CA"
"17116","MG"
"17117","CL"
"17118","CA"
"17119","MG"
"17120","MG"
"17121","CL"
"17122","MG"
"17123","CL"
"17124","CL"
"17125","CA"
"17126","CL"
"17127","CL"
"17128","MG"
"17129","CL"
"17130","MG"
"17131","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"17132","CL"
"17133","ZN"
"17134","CA"
"17135","MG"
"17136","CA"
"17137","ZN"
"17138","CL"
"17139","CL"
"17140","nan"
"17141","CL"
"17142","HEM"
"17143","CA"
"17144","CL"
"17145","CL"
"17146","HEM"
"17147","CL"
"17148","CL"
"17149","CL"
"17150","MN"
"17151","MN"
"17152","ZN"
"17153","CA"
"17154","ZN"
"17155","MG"
"17156","CL"
"17157","CL"
"17158","CA"
"17159","CA"
"17160","MG"
"17161","CL"
"17162","CA"
"17163","ZN"
"17164","HEM"
"17165","MG"
"17166","CL"
"17167","nan"
"17168","ZN"
"17169","CA"
"17170","CA"
"17171","MG"
"17172","nan"
"17173","MG"
"17174","CL"
"17175","CA"
"17176","CL"
"17177","CA"
"17178","CA"
"17179","nan"
"17180","CA"
"17181","CA"
"17182","MG"
"17183","CL"
"17184","CA"
"17185","CL"
"17186","CL"
"17187","CL"
"17188","CL"
"17189","MG"
"17190","MG"
"17191","CL"
"17192","ZN"
"17193","MG"
"17194","nan"
"17195","ZN"
"17196","CL"
"17197","ZN"
"17198","FE"
"17199","CL"
"17200","CL"
"17201","nan"
"17202","MG"
"17203","MN"
"17204","nan"
"17205","CL"
"17206","MG"
"17207","MG"
"17208","MG"
"17209","MN"
"17210","CL"
"17211","CL"
"17212","ZN"
"17213","CL"
"17214","nan"
"17215","MG"
"17216","MG"
"17217","MG"
"17218","ZN"
"17219","ZN"
"17220","CA"
"17221","ZN"
"17222","ZN"
"17223","CL"
"17224","CA"
"17225","EDO_BME_ETA"
"17226","CA"
"17227","CL"
"17228","ZN"
"17229","MN"
"17230","CL"
"17231","ZN"
"17232","MN"
"17233","CL"
"17234","CL"
"17235","ZN"
"17236","ZN"
"17237","MG"
"17238","nan"
"17239","MG"
"17240","CL"
"17241","CA"
"17242","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"17243","CL"
"17244","EDO_BME_ETA"
"17245","CL"
"17246","CL"
"17247","nan"
"17248","MG"
"17249","MG"
"17250","MG"
"17251","CL"
"17252","CL"
"17253","CA"
"17254","EDO_BME_ETA"
"17255","MG"
"17256","CL"
"17257","MG"
"17258","CA"
"17259","CL"
"17260","CL"
"17261","MG"
"17262","ZN"
"17263","MG"
"17264","ZN"
"17265","ZN"
"17266","ZN"
"17267","CL"
"17268","nan"
"17269","ZN"
"17270","MN"
"17271","CL"
"17272","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"17273","ZN"
"17274","CL"
"17275","CL"
"17276","CA"
"17277","MG"
"17278","CL"
"17279","MG"
"17280","MG"
"17281","nan"
"17282","CA"
"17283","CL"
"17284","MG"
"17285","CL"
"17286","nan"
"17287","CL"
"17288","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"17289","CL"
"17290","MG"
"17291","CA"
"17292","MG"
"17293","ZN"
"17294","MN"
"17295","MG"
"17296","ZN"
"17297","nan"
"17298","CL"
"17299","ZN"
"17300","CL"
"17301","CL"
"17302","nan"
"17303","nan"
"17304","MN"
"17305","CA"
"17306","CA"
"17307","CL"
"17308","CA"
"17309","ZN"
"17310","MG"
"17311","ZN"
"17312","CL"
"17313","CA"
"17314","CA"
"17315","CA"
"17316","ZN"
"17317","MN"
"17318","MG"
"17319","MG"
"17320","MG"
"17321","CL"
"17322","CA"
"17323","CL"
"17324","MG"
"17325","CA"
"17326","MG"
"17327","ZN"
"17328","ZN"
"17329","ZN"
"17330","MN"
"17331","CL"
"17332","ZN"
"17333","CL"
"17334","CL"
"17335","MG"
"17336","CA"
"17337","ZN"
"17338","MG"
"17339","MG"
"17340","CA"
"17341","CA"
"17342","CL"
"17343","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"17344","CA"
"17345","ZN"
"17346","CL"
"17347","EDO_BME_ETA"
"17348","CA"
"17349","CA"
"17350","nan"
"17351","ZN"
"17352","nan"
"17353","CA"
"17354","CA"
"17355","CA"
"17356","CA"
"17357","CA"
"17358","CL"
"17359","CA"
"17360","MG"
"17361","CA"
"17362","HEM"
"17363","CA"
"17364","CL"
"17365","CL"
"17366","EDO_BME_ETA"
"17367","CL"
"17368","CA"
"17369","CL"
"17370","MG"
"17371","CL"
"17372","ZN"
"17373","ZN"
"17374","CL"
"17375","MG"
"17376","CL"
"17377","ZN"
"17378","CL"
"17379","ZN"
"17380","CL"
"17381","MG"
"17382","CL"
"17383","CA"
"17384","CA"
"17385","ZN"
"17386","CL"
"17387","MG"
"17388","MG"
"17389","EDO_BME_ETA"
"17390","MG"
"17391","CL"
"17392","CL"
"17393","nan"
"17394","MN"
"17395","CL"
"17396","CL"
"17397","MN"
"17398","CA"
"17399","CL"
"17400","MG"
"17401","CA"
"17402","CA"
"17403","CA"
"17404","CA"
"17405","CA"
"17406","MG"
"17407","CL"
"17408","CL"
"17409","nan"
"17410","MG"
"17411","MG"
"17412","ZN"
"17413","CA"
"17414","CL"
"17415","CA"
"17416","CA"
"17417","CL"
"17418","MG"
"17419","CL"
"17420","MG"
"17421","HEM"
"17422","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"17423","MG"
"17424","ZN"
"17425","ZN"
"17426","ZN"
"17427","CL"
"17428","CA"
"17429","ZN"
"17430","MG"
"17431","MG"
"17432","HEM"
"17433","ZN"
"17434","ZN"
"17435","MG"
"17436","CA"
"17437","CL"
"17438","ZN"
"17439","ZN"
"17440","CL"
"17441","MN"
"17442","MG"
"17443","MG"
"17444","MG"
"17445","MG"
"17446","CA"
"17447","ZN"
"17448","CA"
"17449","CL"
"17450","MG"
"17451","CL"
"17452","CA"
"17453","MG"
"17454","CL"
"17455","CL"
"17456","nan"
"17457","CL"
"17458","ZN"
"17459","MG"
"17460","CL"
"17461","CL"
"17462","CL"
"17463","nan"
"17464","CA"
"17465","CL"
"17466","MG"
"17467","ZN"
"17468","ZN"
"17469","CL"
"17470","CA"
"17471","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"17472","MG"
"17473","nan"
"17474","MG"
"17475","HEM"
"17476","CL"
"17477","EDO_BME_ETA"
"17478","CA"
"17479","CL"
"17480","EDO_BME_ETA"
"17481","CL"
"17482","CL"
"17483","CL"
"17484","ZN"
"17485","CA"
"17486","CL"
"17487","MN"
"17488","CA"
"17489","CA"
"17490","CA"
"17491","CA"
"17492","CA"
"17493","MG"
"17494","nan"
"17495","CA"
"17496","MG"
"17497","nan"
"17498","ZN"
"17499","DHT_TES_STR_ASD"
"17500","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"17501","ZN"
"17502","CA"
"17503","ZN"
"17504","MG"
"17505","nan"
"17506","nan"
"17507","CA"
"17508","HEM"
"17509","CL"
"17510","CA"
"17511","ZN"
"17512","MG"
"17513","MG"
"17514","ZN"
"17515","MG"
"17516","CL"
"17517","MG"
"17518","ZN"
"17519","CL"
"17520","ZN"
"17521","CL"
"17522","MG"
"17523","MG"
"17524","CL"
"17525","ZN"
"17526","CL"
"17527","MG"
"17528","MG"
"17529","EDO_BME_ETA"
"17530","CA"
"17531","CL"
"17532","MG"
"17533","CL"
"17534","ZN"
"17535","MN"
"17536","ZN"
"17537","MG"
"17538","CL"
"17539","CA"
"17540","MG"
"17541","EDO_BME_ETA"
"17542","CA"
"17543","ZN"
"17544","CA"
"17545","CL"
"17546","SF4_F3S"
"17547","ZN"
"17548","CA"
"17549","ZN"
"17550","MG"
"17551","CL"
"17552","CL"
"17553","HEM"
"17554","CA"
"17555","CL"
"17556","CL"
"17557","CL"
"17558","CL"
"17559","CL"
"17560","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"17561","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"17562","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"17563","CL"
"17564","CL"
"17565","ZN"
"17566","CL"
"17567","CA"
"17568","CA"
"17569","CA"
"17570","CL"
"17571","CL"
"17572","ZN"
"17573","MG"
"17574","MG"
"17575","CL"
"17576","CL"
"17577","CL"
"17578","CA"
"17579","CL"
"17580","CL"
"17581","CA"
"17582","CL"
"17583","nan"
"17584","CL"
"17585","nan"
"17586","CL"
"17587","CL"
"17588","MN"
"17589","CL"
"17590","CL"
"17591","MG"
"17592","MG"
"17593","CA"
"17594","CL"
"17595","MG"
"17596","CA"
"17597","MN"
"17598","CL"
"17599","MG"
"17600","HEM"
"17601","ZN"
"17602","ZN"
"17603","CL"
"17604","ZN"
"17605","CA"
"17606","CA"
"17607","CA"
"17608","CA"
"17609","CL"
"17610","CA"
"17611","CL"
"17612","ZN"
"17613","ZN"
"17614","CA"
"17615","MG"
"17616","MG"
"17617","CA"
"17618","CL"
"17619","CA"
"17620","MG"
"17621","CL"
"17622","CL"
"17623","CL"
"17624","HEM"
"17625","CL"
"17626","ZN"
"17627","CA"
"17628","CL"
"17629","MG"
